,id_peli,title,idx_recommend
20867,11948,"Merry Christmas, Mr. Lawrence",12410
20868,11948,"Merry Christmas, Mr. Lawrence",13070
20869,11948,"Merry Christmas, Mr. Lawrence",13282
20870,32689,First Name: Carmen,10865
20871,32689,First Name: Carmen,5057
20872,32689,First Name: Carmen,1465
20873,32689,First Name: Carmen,6308
20874,32689,First Name: Carmen,15051
20875,21356,Rock & Rule,4037
20876,21356,Rock & Rule,2340
20877,21356,Rock & Rule,14995
20878,21356,Rock & Rule,6337
20879,21356,Rock & Rule,5933
20880,232,Rumble Fish,1115
20881,232,Rumble Fish,2504
20882,232,Rumble Fish,12215
20883,232,Rumble Fish,7832
20884,232,Rumble Fish,13169
20885,30707,Star 80,2178
20886,30707,Star 80,12215
20887,30707,Star 80,10567
20888,30707,Star 80,1584
20889,30707,Star 80,4276
20890,12633,The Star Chamber,1698
20891,12633,The Star Chamber,7869
20892,12633,The Star Chamber,12706
20893,12633,The Star Chamber,13081
20894,12633,The Star Chamber,7832
20895,22998,To Be Or Not To Be,11
20896,22998,To Be Or Not To Be,4149
20897,22998,To Be Or Not To Be,3955
20898,22998,To Be Or Not To Be,46
20899,22998,To Be Or Not To Be,3264
20900,15301,Twilight Zone: The Movie,14709
20901,15301,Twilight Zone: The Movie,22
20902,15301,Twilight Zone: The Movie,8220
20903,15301,Twilight Zone: The Movie,10628
20904,15301,Twilight Zone: The Movie,10261
20905,29140,The Fourth Man,13081
20906,29140,The Fourth Man,6959
20907,29140,The Fourth Man,5480
20908,29140,The Fourth Man,12573
20909,29140,The Fourth Man,14795
20910,28054,Suburbia,2992
20911,28054,Suburbia,4507
20912,28054,Suburbia,3011
20913,28054,Suburbia,12215
20914,28054,Suburbia,4751
20915,11609,Yellowbeard,5678
20916,11609,Yellowbeard,2577
20917,11609,Yellowbeard,3221
20918,11609,Yellowbeard,2878
20919,11609,Yellowbeard,4127
20920,9041,One Deadly Summer,5480
20921,9041,One Deadly Summer,4418
20922,9041,One Deadly Summer,12764
20923,9041,One Deadly Summer,13081
20924,9041,One Deadly Summer,9862
20925,31939,Another Country,12215
20926,31939,Another Country,12183
20927,31939,Another Country,2855
20928,31939,Another Country,5480
20929,31939,Another Country,7060
20930,48677,Cloak & Dagger,95
20931,48677,Cloak & Dagger,1913
20932,48677,Cloak & Dagger,12413
20933,48677,Cloak & Dagger,6337
20934,48677,Cloak & Dagger,7
20935,19596,Electric Dreams,4507
20936,19596,Electric Dreams,7867
20937,19596,Electric Dreams,9396
20938,19596,Electric Dreams,2042
20939,19596,Electric Dreams,7430
20940,1884,The Ewok Adventure,4196
20941,1884,The Ewok Adventure,4986
20942,1884,The Ewok Adventure,6337
20943,1884,The Ewok Adventure,10898
20944,1884,The Ewok Adventure,12316
20945,19621,The Hit,7869
20946,19621,The Hit,12706
20947,19621,The Hit,13081
20948,19621,The Hit,7832
20949,19621,The Hit,11865
20950,10179,The Ice Pirates,10926
20951,10179,The Ice Pirates,11245
20952,10179,The Ice Pirates,13042
20953,10179,The Ice Pirates,3969
20954,10179,The Ice Pirates,7366
20955,47359,Racing With The Moon,12215
20956,47359,Racing With The Moon,7623
20957,47359,Racing With The Moon,5480
20958,47359,Racing With The Moon,7060
20959,47359,Racing With The Moon,2143
20960,27414,"Silent Night, Deadly Night",6689
20961,27414,"Silent Night, Deadly Night",8815
20962,27414,"Silent Night, Deadly Night",12395
20963,27414,"Silent Night, Deadly Night",11082
20964,27414,"Silent Night, Deadly Night",12228
20965,33138,The Times Of Harvey Milk,11629
20966,33138,The Times Of Harvey Milk,1915
20967,33138,The Times Of Harvey Milk,5119
20968,33138,The Times Of Harvey Milk,5643
20969,33138,The Times Of Harvey Milk,7228
20970,8221,What Have I Done To Deserve This?,2773
20971,8221,What Have I Done To Deserve This?,4712
20972,8221,What Have I Done To Deserve This?,1633
20973,8221,What Have I Done To Deserve This?,4218
20974,8221,What Have I Done To Deserve This?,3620
20975,8868,Asterix Vs. Caesar,8079
20976,8868,Asterix Vs. Caesar,4129
20977,8868,Asterix Vs. Caesar,8080
20978,8868,Asterix Vs. Caesar,4207
20979,8868,Asterix Vs. Caesar,4865
20980,10372,Ewoks: The Battle For Endor,4188
20981,10372,Ewoks: The Battle For Endor,3411
20982,10372,Ewoks: The Battle For Endor,6134
20983,10372,Ewoks: The Battle For Endor,8168
20984,10372,Ewoks: The Battle For Endor,95
20985,40929,Heaven Help Us,12215
20986,40929,Heaven Help Us,7623
20987,40929,Heaven Help Us,13141
20988,40929,Heaven Help Us,6605
20989,40929,Heaven Help Us,8144
20990,67342,Mr. Vampire,11841
20991,67342,Mr. Vampire,10269
20992,67342,Mr. Vampire,5602
20993,67342,Mr. Vampire,9178
20994,67342,Mr. Vampire,5694
20995,9056,Police Story,4888
20996,9056,Police Story,512
20997,9056,Police Story,11781
20998,9056,Police Story,4829
20999,9056,Police Story,3217
21000,27064,Mishima: A Life In Four Chapters,12609
21001,27064,Mishima: A Life In Four Chapters,14098
21002,27064,Mishima: A Life In Four Chapters,12215
21003,27064,Mishima: A Life In Four Chapters,14139
21004,27064,Mishima: A Life In Four Chapters,4917
21005,10176,The Quiet Earth,12760
21006,10176,The Quiet Earth,12583
21007,10176,The Quiet Earth,11135
21008,10176,The Quiet Earth,8288
21009,10176,The Quiet Earth,6883
21010,9080,Spies Like Us,1185
21011,9080,Spies Like Us,2365
21012,9080,Spies Like Us,1621
21013,9080,Spies Like Us,10216
21014,9080,Spies Like Us,1652
21015,18502,The Stuff,4665
21016,18502,The Stuff,11245
21017,18502,The Stuff,10230
21018,18502,The Stuff,7061
21019,18502,The Stuff,3227
21020,30069,Vision Quest,12215
21021,30069,Vision Quest,5480
21022,30069,Vision Quest,7060
21023,30069,Vision Quest,5335
21024,30069,Vision Quest,12462
21025,16082,White Nights,11194
21026,16082,White Nights,14004
21027,16082,White Nights,5194
21028,16082,White Nights,7869
21029,16082,White Nights,8506
21030,14670,’Round Midnight,9862
21031,14670,’Round Midnight,442
21032,14670,’Round Midnight,918
21033,14670,’Round Midnight,4693
21034,14670,’Round Midnight,12215
21035,9318,Asterix In Britain,8079
21036,9318,Asterix In Britain,4195
21037,9318,Asterix In Britain,4129
21038,9318,Asterix In Britain,8080
21039,9318,Asterix In Britain,8081
21040,30653,The Best Of Times,1096
21041,30653,The Best Of Times,14776
21042,30653,The Best Of Times,2832
21043,30653,The Best Of Times,10759
21044,30653,The Best Of Times,10564
21045,26555,Club Paradise,12215
21046,26555,Club Paradise,657
21047,26555,Club Paradise,6351
21048,26555,Club Paradise,2074
21049,26555,Club Paradise,458
21050,47340,Dead End Drive-In,14709
21051,47340,Dead End Drive-In,8220
21052,47340,Dead End Drive-In,7039
21053,47340,Dead End Drive-In,8213
21054,47340,Dead End Drive-In,4621
21055,10570,Flodder,11409
21056,10570,Flodder,7706
21057,10570,Flodder,13465
21058,10570,Flodder,2028
21059,10570,Flodder,11095
21060,42021,Ginger And Fred,12215
21061,42021,Ginger And Fred,2270
21062,42021,Ginger And Fred,7623
21063,42021,Ginger And Fred,13141
21064,42021,Ginger And Fred,4734
21065,24657,The Sacrifice,3842
21066,24657,The Sacrifice,12215
21067,24657,The Sacrifice,4804
21068,24657,The Sacrifice,1083
21069,24657,The Sacrifice,5014
21070,53157,The Park Is Mine,9449
21071,53157,The Park Is Mine,13070
21072,53157,The Park Is Mine,9321
21073,53157,The Park Is Mine,8168
21074,53157,The Park Is Mine,95
21075,21733,Dragons Forever,5630
21076,21733,Dragons Forever,8764
21077,21733,Dragons Forever,8760
21078,21733,Dragons Forever,5694
21079,21733,Dragons Forever,973
21080,22572,Hell Comes To Frogtown,3969
21081,22572,Hell Comes To Frogtown,7366
21082,22572,Hell Comes To Frogtown,4704
21083,22572,Hell Comes To Frogtown,4665
21084,22572,Hell Comes To Frogtown,9546
21085,49964,Where Is My Friend'S House?,6644
21086,49964,Where Is My Friend'S House?,4383
21087,49964,Where Is My Friend'S House?,4292
21088,49964,Where Is My Friend'S House?,3267
21089,49964,Where Is My Friend'S House?,7666
21090,4043,Law Of Desire,3620
21091,4043,Law Of Desire,1633
21092,4043,Law Of Desire,12215
21093,4043,Law Of Desire,4712
21094,4043,Law Of Desire,2773
21095,27342,Malone,12706
21096,27342,Malone,12738
21097,27342,Malone,3409
21098,27342,Malone,3102
21099,27342,Malone,9842
21100,8852,Prince Of Darkness,272
21101,8852,Prince Of Darkness,6832
21102,8852,Prince Of Darkness,10287
21103,8852,Prince Of Darkness,4399
21104,8852,Prince Of Darkness,12841
21105,60631,Street Smart,7869
21106,60631,Street Smart,13081
21107,60631,Street Smart,6964
21108,60631,Street Smart,11194
21109,60631,Street Smart,12730
21110,49815,The Whales Of August,10061
21111,49815,The Whales Of August,12215
21112,49815,The Whales Of August,4065
21113,49815,The Whales Of August,11748
21114,49815,The Whales Of August,4830
21115,18305,A Better Tomorrow Ii,12706
21116,18305,A Better Tomorrow Ii,12713
21117,18305,A Better Tomorrow Ii,630
21118,18305,A Better Tomorrow Ii,12730
21119,18305,A Better Tomorrow Ii,11694
21120,11513,Cobra Verde,1583
21121,11513,Cobra Verde,3138
21122,11513,Cobra Verde,9449
21123,11513,Cobra Verde,13070
21124,11513,Cobra Verde,8168
21125,49314,Dominick And Eugene,12762
21126,49314,Dominick And Eugene,12215
21127,49314,Dominick And Eugene,13780
21128,49314,Dominick And Eugene,4799
21129,49314,Dominick And Eugene,13143
21130,16296,Killer Klowns From Outer Space,8389
21131,16296,Killer Klowns From Outer Space,6811
21132,16296,Killer Klowns From Outer Space,4665
21133,16296,Killer Klowns From Outer Space,2638
21134,16296,Killer Klowns From Outer Space,11245
21135,13192,Moonwalker,13310
21136,13192,Moonwalker,10769
21137,13192,Moonwalker,4507
21138,13192,Moonwalker,3319
21139,13192,Moonwalker,6839
21140,48309,Prison,7869
21141,48309,Prison,13081
21142,48309,Prison,11150
21143,48309,Prison,6964
21144,48309,Prison,11194
21145,47795,Landscape In The Mist,5483
21146,47795,Landscape In The Mist,12215
21147,47795,Landscape In The Mist,5014
21148,47795,Landscape In The Mist,5833
21149,47795,Landscape In The Mist,7584
21150,4271,Life Is A Long Quiet River,4252
21151,4271,Life Is A Long Quiet River,14658
21152,4271,Life Is A Long Quiet River,82
21153,4271,Life Is A Long Quiet River,4694
21154,4271,Life Is A Long Quiet River,7031
21155,38695,Monsieur Hire,7869
21156,38695,Monsieur Hire,13081
21157,38695,Monsieur Hire,14965
21158,38695,Monsieur Hire,4501
21159,38695,Monsieur Hire,6150
21160,2927,Moon 44,2340
21161,2927,Moon 44,6284
21162,2927,Moon 44,4489
21163,2927,Moon 44,12760
21164,2927,Moon 44,213
21165,119324,Prime Suspect,5915
21166,119324,Prime Suspect,11150
21167,119324,Prime Suspect,1500
21168,119324,Prime Suspect,4043
21169,119324,Prime Suspect,12730
21170,25943,Almost An Angel,1786
21171,25943,Almost An Angel,4439
21172,25943,Almost An Angel,14209
21173,25943,Almost An Angel,11245
21174,25943,Almost An Angel,494
21175,9768,Cry-Baby,2023
21176,9768,Cry-Baby,1197
21177,9768,Cry-Baby,3067
21178,9768,Cry-Baby,4062
21179,9768,Cry-Baby,4507
21180,11909,Bullet In The Head,4254
21181,11909,Bullet In The Head,7869
21182,11909,Bullet In The Head,13081
21183,11909,Bullet In The Head,6964
21184,11909,Bullet In The Head,11194
21185,27274,Frankenhooker,3420
21186,27274,Frankenhooker,4665
21187,27274,Frankenhooker,2507
21188,27274,Frankenhooker,11245
21189,27274,Frankenhooker,7061
21190,10485,Ghost Dad,10358
21191,10485,Ghost Dad,14658
21192,10485,Ghost Dad,313
21193,10485,Ghost Dad,494
21194,10485,Ghost Dad,502
21195,9569,Hard To Kill,4458
21196,9569,Hard To Kill,11694
21197,9569,Hard To Kill,3836
21198,9569,Hard To Kill,6897
21199,9569,Hard To Kill,4497
21200,22189,Havana,12215
21201,22189,Havana,5480
21202,22189,Havana,7060
21203,22189,Havana,5335
21204,22189,Havana,12462
21205,7975,I Hired A Contract Killer,7944
21206,7975,I Hired A Contract Killer,4976
21207,7975,I Hired A Contract Killer,7903
21208,7975,I Hired A Contract Killer,3302
21209,7975,I Hired A Contract Killer,4975
21210,41821,Ju Dou,27
21211,41821,Ju Dou,12215
21212,41821,Ju Dou,1585
21213,41821,Ju Dou,4287
21214,41821,Ju Dou,666
21215,21344,The Krays,3669
21216,21344,The Krays,11150
21217,21344,The Krays,7869
21218,21344,The Krays,10868
21219,21344,The Krays,13081
21220,9399,Lionheart,6874
21221,9399,Lionheart,2452
21222,9399,Lionheart,6873
21223,9399,Lionheart,448
21224,9399,Lionheart,1165
21225,31597,Narrow Margin,12706
21226,31597,Narrow Margin,13081
21227,31597,Narrow Margin,1698
21228,31597,Narrow Margin,2407
21229,31597,Narrow Margin,12768
21230,30017,Close-Up,4383
21231,30017,Close-Up,14965
21232,30017,Close-Up,3267
21233,30017,Close-Up,9047
21234,30017,Close-Up,8323
21235,11131,Nuns On The Run,10123
21236,11131,Nuns On The Run,13465
21237,11131,Nuns On The Run,1660
21238,11131,Nuns On The Run,2028
21239,11131,Nuns On The Run,11095
21240,14571,Patlabor: The Movie,11509
21241,14571,Patlabor: The Movie,2340
21242,14571,Patlabor: The Movie,11950
21243,14571,Patlabor: The Movie,7191
21244,14571,Patlabor: The Movie,10864
21245,21168,The Reflecting Skin,11194
21246,21168,The Reflecting Skin,3575
21247,21168,The Reflecting Skin,6596
21248,21168,The Reflecting Skin,4320
21249,21168,The Reflecting Skin,4499
21250,59058,Riff-Raff,1748
21251,59058,Riff-Raff,1343
21252,59058,Riff-Raff,7867
21253,59058,Riff-Raff,9396
21254,59058,Riff-Raff,6696
21255,1662,State Of Grace,1184
21256,1662,State Of Grace,7869
21257,1662,State Of Grace,12706
21258,1662,State Of Grace,13081
21259,1662,State Of Grace,3521
21260,6444,Auntie Danielle,4230
21261,6444,Auntie Danielle,7867
21262,6444,Auntie Danielle,9396
21263,6444,Auntie Danielle,15029
21264,6444,Auntie Danielle,82
21265,31923,"Welcome Home, Roxy Carmichael",6847
21266,31923,"Welcome Home, Roxy Carmichael",7867
21267,31923,"Welcome Home, Roxy Carmichael",9396
21268,31923,"Welcome Home, Roxy Carmichael",12364
21269,31923,"Welcome Home, Roxy Carmichael",2500
21270,18311,Days Of Being Wild,473
21271,18311,Days Of Being Wild,3804
21272,18311,Days Of Being Wild,4236
21273,18311,Days Of Being Wild,14366
21274,18311,Days Of Being Wild,12215
21275,48448,Across The Tracks,12215
21276,48448,Across The Tracks,273
21277,48448,Across The Tracks,8012
21278,48448,Across The Tracks,45
21279,48448,Across The Tracks,288
21280,1483,Begotten,3809
21281,1483,Begotten,9559
21282,1483,Begotten,11882
21283,1483,Begotten,13357
21284,1483,Begotten,14432
21285,28553,Cadence,2535
21286,28553,Cadence,5722
21287,28553,Cadence,5416
21288,28553,Cadence,9798
21289,28553,Cadence,622
21290,68773,Dollman,14931
21291,68773,Dollman,6265
21292,68773,Dollman,11245
21293,68773,Dollman,13042
21294,68773,Dollman,732
21295,25330,Dutch,13465
21296,25330,Dutch,4381
21297,25330,Dutch,3402
21298,25330,Dutch,2028
21299,25330,Dutch,1720
21300,22423,Guilty By Suspicion,11194
21301,22423,Guilty By Suspicion,13193
21302,22423,Guilty By Suspicion,4286
21303,22423,Guilty By Suspicion,14004
21304,22423,Guilty By Suspicion,12046
21305,4539,Hearts Of Darkness: A Filmmaker'S Apocalypse,622
21306,4539,Hearts Of Darkness: A Filmmaker'S Apocalypse,12508
21307,4539,Hearts Of Darkness: A Filmmaker'S Apocalypse,4257
21308,4539,Hearts Of Darkness: A Filmmaker'S Apocalypse,4176
21309,4539,Hearts Of Darkness: A Filmmaker'S Apocalypse,4618
21310,22828,Homicide,2130
21311,22828,Homicide,2123
21312,22828,Homicide,5253
21313,22828,Homicide,959
21314,22828,Homicide,6064
21315,12776,Johnny Stecchino,11179
21316,12776,Johnny Stecchino,661
21317,12776,Johnny Stecchino,1220
21318,12776,Johnny Stecchino,5336
21319,12776,Johnny Stecchino,393
21320,31696,A Kiss Before Dying,13081
21321,31696,A Kiss Before Dying,12768
21322,31696,A Kiss Before Dying,12730
21323,31696,A Kiss Before Dying,7422
21324,31696,A Kiss Before Dying,3702
21325,17467,Riki-Oh: The Story Of Ricky,7330
21326,17467,Riki-Oh: The Story Of Ricky,12765
21327,17467,Riki-Oh: The Story Of Ricky,1731
21328,17467,Riki-Oh: The Story Of Ricky,4037
21329,17467,Riki-Oh: The Story Of Ricky,4829
21330,36351,Light Sleeper,6192
21331,36351,Light Sleeper,1309
21332,36351,Light Sleeper,7869
21333,36351,Light Sleeper,13081
21334,36351,Light Sleeper,14965
21335,34376,Mannequin Two: On The Move,7246
21336,34376,Mannequin Two: On The Move,1786
21337,34376,Mannequin Two: On The Move,2428
21338,34376,Mannequin Two: On The Move,1186
21339,34376,Mannequin Two: On The Move,1825
21340,15080,Only Yesterday,12215
21341,15080,Only Yesterday,4319
21342,15080,Only Yesterday,5480
21343,15080,Only Yesterday,7060
21344,15080,Only Yesterday,13406
21345,39233,Once Around,5701
21346,39233,Once Around,12215
21347,39233,Once Around,7623
21348,39233,Once Around,13141
21349,39233,Once Around,742
21350,6463,Other People'S Money,7867
21351,6463,Other People'S Money,9396
21352,6463,Other People'S Money,196
21353,6463,Other People'S Money,1861
21354,6463,Other People'S Money,7430
21355,14362,Out For Justice,12706
21356,14362,Out For Justice,5767
21357,14362,Out For Justice,6880
21358,14362,Out For Justice,12730
21359,14362,Out For Justice,11694
21360,5048,Prospero'S Books,3872
21361,5048,Prospero'S Books,12215
21362,5048,Prospero'S Books,4804
21363,5048,Prospero'S Books,5969
21364,5048,Prospero'S Books,13813
21365,9588,Quigley Down Under,12215
21366,9588,Quigley Down Under,9449
21367,9588,Quigley Down Under,12089
21368,9588,Quigley Down Under,13070
21369,9588,Quigley Down Under,2400
21370,21338,Stone Cold,12706
21371,21338,Stone Cold,12730
21372,21338,Stone Cold,11694
21373,21338,Stone Cold,12382
21374,21338,Stone Cold,5953
21375,41804,All The Mornings Of The World,664
21376,41804,All The Mornings Of The World,12215
21377,41804,All The Mornings Of The World,1465
21378,41804,All The Mornings Of The World,5473
21379,41804,All The Mornings Of The World,12173
21380,23438,Wild Hearts Can'T Be Broken,12764
21381,23438,Wild Hearts Can'T Be Broken,4314
21382,23438,Wild Hearts Can'T Be Broken,3087
21383,23438,Wild Hearts Can'T Be Broken,8237
21384,23438,Wild Hearts Can'T Be Broken,10736
21385,97044,Aileen Wuornos: The Selling Of A Serial Killer,3695
21386,97044,Aileen Wuornos: The Selling Of A Serial Killer,2927
21387,97044,Aileen Wuornos: The Selling Of A Serial Killer,972
21388,97044,Aileen Wuornos: The Selling Of A Serial Killer,10491
21389,97044,Aileen Wuornos: The Selling Of A Serial Killer,3811
21390,13995,Captain America,732
21391,13995,Captain America,15007
21392,13995,Captain America,7191
21393,13995,Captain America,2340
21394,13995,Captain America,9944
21395,11198,City Hunter,7005
21396,11198,City Hunter,4345
21397,11198,City Hunter,4624
21398,11198,City Hunter,3107
21399,11198,City Hunter,3320
21400,19143,Diggstown,1462
21401,19143,Diggstown,7977
21402,19143,Diggstown,1511
21403,19143,Diggstown,2930
21404,19143,Diggstown,1252
21405,27381,Innocent Blood,12730
21406,27381,Innocent Blood,4499
21407,27381,Innocent Blood,8715
21408,27381,Innocent Blood,13311
21409,27381,Innocent Blood,2077
21410,11621,Porco Rosso,10633
21411,11621,Porco Rosso,3655
21412,11621,Porco Rosso,4622
21413,11621,Porco Rosso,3913
21414,11621,Porco Rosso,13353
21415,47714,The Stolen Children,12215
21416,47714,The Stolen Children,168
21417,47714,The Stolen Children,992
