id_peli,title,word_bag
17190,Gross Anatomy,Gross Anatomy  Comedy Romance Drama ThomEberhardt ThomEberhardt
9085,Harlem Nights,Harlem Nights  Comedy Drama Crime EddieMurphy EddieMurphy
17819,Her Alibi,Her Alibi  Comedy Romance Crime Mystery BruceBeresford BruceBeresford
14776,How To Get Ahead In Advertising,How To Get Ahead In Advertising  Comedy Fantasy BruceRobinson BruceRobinson
29185,An Innocent Man,An Innocent Man  Drama Action Crime Thriller PeterYates PeterYates
39787,Jacknife,Jacknife  Drama DavidHughJones DavidHughJones
32059,The January Man,The January Man  Crime Thriller Mystery PatO'Connor PatO'Connor
505,Johnny Handsome,Johnny Handsome  Drama Crime WalterHill WalterHill
4486,Jesus Of Montreal,Jesus Of Montreal  Drama DenysArcand DenysArcand
10345,K-9,K-9 K-9Collection Comedy Action Crime RodDaniel RodDaniel
10222,Kickboxer,Kickboxer KickboxerCollection Action Thriller Jean-ClaudeVanDamme DavidWorth Jean-ClaudeVanDamme DavidWorth
12774,Last Exit To Brooklyn,Last Exit To Brooklyn  Drama UliEdel UliEdel
14621,Lean On Me,Lean On Me  Drama JohnG.Avildsen JohnG.Avildsen
19118,Let It Ride,Let It Ride  Comedy JoePytka JoePytka
9972,Lock Up,Lock Up  Adventure Drama Action Crime Thriller JohnFlynn JohnFlynn
9494,Look Who'S Talking,Look Who'S Talking  Comedy Romance AmyHeckerling AmyHeckerling
9942,Major League,Major League MajorLeagueCollection Comedy DavidS.Ward DavidS.Ward
8216,Meet The Feebles,Meet The Feebles  Comedy Music PeterJackson PeterJackson
4296,Millennium,Millennium  Drama Thriller Science Fiction Mystery MichaelAnderson MichaelAnderson
24739,Miracle Mile,Miracle Mile  Romance Thriller Science Fiction SteveDeJarnatt SteveDeJarnatt
9686,New York Stories,New York Stories  Comedy Romance Drama MartinScorsese WoodyAllen FrancisFordCoppola MartinScorsese WoodyAllen FrancisFordCoppola
27418,Next Of Kin,Next Of Kin  Adventure Drama Action Thriller JohnIrvin JohnIrvin
39002,No Holds Barred,No Holds Barred  Drama Action ThomasJ.Wright ThomasJ.Wright
20006,Pink Cadillac,Pink Cadillac  Comedy Adventure Romance Drama Action BuddyVanHorn BuddyVanHorn
12663,Red Scorpion,Red Scorpion  Action History War JosephZito JosephZito
331,Jurassic Park Iii,Jurassic Park Iii JurassicParkCollection Adventure Action Thriller Science Fiction JoeJohnston JoeJohnston
11467,America'S Sweethearts,America'S Sweethearts  Comedy Romance JoeRoth JoeRoth
1548,Ghost World,Ghost World  Comedy Drama TerryZwigoff TerryZwigoff
13403,Hedwig And The Angry Inch,Hedwig And The Angry Inch  Comedy Music JohnCameronMitchell JohnCameronMitchell
869,Planet Of The Apes,Planet Of The Apes  Adventure Action Thriller Science Fiction TimBurton TimBurton
552,Bread And Tulips,Bread And Tulips  Comedy Romance Drama SilvioSoldini SilvioSoldini
36095,Cure,Cure  Crime Thriller Horror Mystery KiyoshiKurosawa KiyoshiKurosawa
33379,Greenfingers,Greenfingers  Comedy JoelHershman JoelHershman
2171,Wet Hot American Summer,Wet Hot American Summer  Comedy DavidWain DavidWain
20307,Renegades,Renegades  Action Crime Thriller JackSholder JackSholder
19142,The Return Of Swamp Thing,The Return Of Swamp Thing SwampThingCollection Horror Science Fiction JimWynorski JimWynorski
41946,The Return Of The Musketeers,The Return Of The Musketeers TheMusketeersCollection Comedy Adventure Action RichardLester RichardLester
10135,Road House,Road House RoadHouseCollection Action Thriller RowdyHerrington RowdyHerrington
19236,Santa Sangre,Santa Sangre  Fantasy Horror Mystery AlejandroJodorowsky AlejandroJodorowsky
32261,Scandal,Scandal  Romance Drama History MichaelCaton-Jones MichaelCaton-Jones
12150,Sea Of Love,Sea Of Love  Drama Crime Mystery HaroldBecker HaroldBecker
11185,"See No Evil, Hear No Evil","See No Evil, Hear No Evil  Comedy Crime ArthurHiller ArthurHiller"
47045,She'S Out Of Control,She'S Out Of Control  Comedy Romance StanDragoti StanDragoti
18683,Shirley Valentine,Shirley Valentine  Comedy Romance Drama LewisGilbert LewisGilbert
12521,Shocker,Shocker  Comedy Thriller Horror WesCraven WesCraven
12478,Skin Deep,Skin Deep  Comedy Romance Drama BlakeEdwards BlakeEdwards
30666,Stepfather Ii: Make Room For Daddy,Stepfather Ii: Make Room For Daddy TheStepfatherCollection Thriller Horror JeffBurr JeffBurr
65015,Sweetie,Sweetie  Comedy Drama JaneCampion JaneCampion
24077,The Tall Guy,The Tall Guy  Comedy Romance MelSmith MelSmith
9618,Tango & Cash,Tango & Cash  Comedy Adventure Action AndreiKonchalovsky AlbertMagnoli AndreiKonchalovsky AlbertMagnoli
31608,Three Fugitives,Three Fugitives  Comedy FrancisVeber FrancisVeber
22102,Troop Beverly Hills,Troop Beverly Hills  Comedy Family Adventure JeffKanew JeffKanew
6951,Turner & Hooch,Turner & Hooch  Comedy Family Action Crime Thriller RogerSpottiswoode RogerSpottiswoode
11959,Uhf,Uhf  Comedy JayLevey JayLevey
2616,Uncle Buck,Uncle Buck  Comedy Family Drama JohnHughes JohnHughes
7091,Vampire'S Kiss,Vampire'S Kiss  Comedy Horror RobertBierman RobertBierman
249,The War Of The Roses,The War Of The Roses  Comedy Drama Thriller  
11342,Warlock,Warlock WarlockCollection Comedy Adventure Fantasy Horror SteveMiner SteveMiner
183,The Wizard,The Wizard  Comedy Family Adventure Romance Drama ToddHolland ToddHolland
24126,Warlock: The Armageddon,Warlock: The Armageddon WarlockCollection Fantasy Horror Science Fiction AnthonyHickox AnthonyHickox
8494,Weekend At Bernie'S Ii,Weekend At Bernie'S Ii  Comedy RobertKlane RobertKlane
41784,Black Robe,Black Robe  Adventure Drama History BruceBeresford BruceBeresford
2148,The Cotton Club,The Cotton Club  Romance Drama Crime Music FrancisFordCoppola FrancisFordCoppola
11308,The Hotel New Hampshire,The Hotel New Hampshire  Comedy Drama TonyRichardson TonyRichardson
19317,"Zorro, The Gay Blade","Zorro, The Gay Blade  Comedy Adventure Romance Action Western PeterMedak PeterMedak"
27813,Basket Case,Basket Case BasketCaseCollection Comedy Horror FrankHenenlotter FrankHenenlotter
2057,Original Sin,Original Sin  Thriller MichaelCristofer MichaelCristofer
9880,The Princess Diaries,The Princess Diaries ThePrincessDiariesCollection Comedy Family Romance GarryMarshall GarryMarshall
5175,Rush Hour 2,Rush Hour 2 RushHourCollection Comedy Action Crime Thriller BrettRatner BrettRatner
4484,La Cage Aux Folles,La Cage Aux Folles  Comedy ÉdouardMolinaro ÉdouardMolinaro
11684,La Cage Aux Folles Ii,La Cage Aux Folles Ii  Comedy ÉdouardMolinaro ÉdouardMolinaro
12584,The Shootist,The Shootist  Adventure Drama Action Western DonSiegel DonSiegel
11542,Altered States,Altered States  Fantasy Drama Thriller Horror Science Fiction Mystery KenRussell KenRussell
17169,Any Which Way You Can,Any Which Way You Can Philo&ClydeCollection Comedy Adventure Action BuddyVanHorn BuddyVanHorn
33214,Bad Timing,Bad Timing  Drama Thriller Mystery NicolasRoeg NicolasRoeg
19267,The Big Brawl,The Big Brawl  Comedy Action RobertClouse RobertClouse
2770,American Pie 2,American Pie 2 AmericanPieCollection Comedy Romance J.B.Rogers J.B.Rogers
12610,Osmosis Jones,Osmosis Jones  Animation Comedy Family Adventure Action PeterFarrelly BobbyFarrelly PeterFarrelly BobbyFarrelly
1933,The Others,The Others  Drama Thriller Horror Mystery AlejandroAmenábar AlejandroAmenábar
13496,American Outlaws,American Outlaws  Action Western LesMayfield LesMayfield
21055,All Over The Guy,All Over The Guy  Comedy Romance JulieDavis JulieDavis
24936,The Deep End,The Deep End  Drama Crime Mystery DavidSiegel DavidSiegel
10972,Session 9,Session 9  Horror Mystery BradAnderson BradAnderson
1722,Captain Corelli'S Mandolin,Captain Corelli'S Mandolin  Romance Drama History JohnMadden JohnMadden
9896,Rat Race,Rat Race  Comedy Adventure JerryZucker JerryZucker
9683,Bubble Boy,Bubble Boy  Comedy Adventure Romance Drama BlairHayes BlairHayes
2779,The Curse Of The Jade Scorpion,The Curse Of The Jade Scorpion  Comedy Romance Crime Thriller Mystery WoodyAllen WoodyAllen
2294,Jay And Silent Bob Strike Back,Jay And Silent Bob Strike Back  Comedy KevinSmith KevinSmith
10016,Ghosts Of Mars,Ghosts Of Mars  Action Horror Science Fiction JohnCarpenter JohnCarpenter
26602,Summer Catch,Summer Catch  Comedy Romance Drama MikeTollin MikeTollin
22230,Happy Accidents,Happy Accidents  Comedy Romance Science Fiction BradAnderson BradAnderson
13966,Maybe Baby,Maybe Baby  Comedy Romance BenElton BenElton
8922,Jeepers Creepers,Jeepers Creepers JeepersCreepersCollection Thriller Horror VictorSalva VictorSalva
11065,O,O  Romance Drama Thriller TimBlakeNelson TimBlakeNelson
21118,Waking Up In Reno,Waking Up In Reno  Comedy Romance JordanBrady JordanBrady
16314,3 Ninjas,3 Ninjas 3NinjasCollection Comedy Family Adventure Action JonTurteltaub JonTurteltaub
18885,3 Ninjas Kick Back,3 Ninjas Kick Back 3NinjasCollection Comedy Family Adventure Action CharlesT.Kanganis CharlesT.Kanganis
40508,3 Ninjas Knuckle Up,3 Ninjas Knuckle Up 3NinjasCollection Comedy Family Adventure Action  
34223,Vamp,Vamp  Comedy Horror RichardWenk RichardWenk
27681,Wish Upon A Star,Wish Upon A Star  Comedy Family Fantasy BlairTreu BlairTreu
11370,The Musketeer,The Musketeer  Adventure Drama Action PeterHyams PeterHyams
12508,Rock Star,Rock Star  Comedy Drama Music StephenHerek StephenHerek
14033,Soul Survivors,Soul Survivors  Thriller Horror Mystery StephenCarpenter StephenCarpenter
25462,Two Can Play That Game,Two Can Play That Game  Comedy Romance MarkBrown MarkBrown
18734,L.I.E.,L.I.E.  Drama MichaelCuesta MichaelCuesta
44321,Our Lady Of The Assassins,Our Lady Of The Assassins  Romance Drama Crime BarbetSchroeder BarbetSchroeder
2176,The Glass House,The Glass House  Drama Thriller DanielSackheim DanielSackheim
20857,Hardball,Hardball  Comedy Romance BrianRobbins BrianRobbins
22617,Dinner Rush,Dinner Rush  Drama Action Thriller BobGiraldi BobGiraldi
2185,Big Trouble,Big Trouble  Comedy Action Thriller BarrySonnenfeld BarrySonnenfeld
10696,Glitter,Glitter  Romance Drama VondieCurtis-Hall VondieCurtis-Hall
2034,Training Day,Training Day  Drama Action Crime Thriller AntoineFuqua AntoineFuqua
51722,Children Underground,Children Underground  Documentary EdetBelzberg EdetBelzberg
31016,Sidewalks Of New York,Sidewalks Of New York  Comedy Romance Drama EdwardBurns EdwardBurns
12537,The French Lieutenant'S Woman,The French Lieutet'S Woman  Romance Drama KarelReisz KarelReisz
11521,Little Man Tate,Little Man Tate  Family Drama JodieFoster JodieFoster
21028,Moscow Does Not Believe In Tears,Moscow Does Not Believe In Tears  Comedy Romance Drama VladimirMenshov VladimirMenshov
20115,Opera,Opera  Thriller Horror Mystery DarioArgento DarioArgento
21148,Spring Break,Spring Break  Comedy Romance SeanS.Cunningham SeanS.Cunningham
1644,The Vanishing,The Vanishing  Drama Thriller Mystery GeorgeSluizer GeorgeSluizer
12502,Silkwood,Silkwood  Drama Thriller MikeNichols MikeNichols
10373,Quadrophenia,Quadrophenia  Drama Music FrancRoddam FrancRoddam
13766,Spacecamp,Spacecamp  Family Adventure HarryWiner HarryWiner
12103,Don'T Say A Word,Don'T Say A Word  Thriller GaryFleder GaryFleder
11313,Hearts In Atlantis,Hearts In Atlantis  Drama Mystery ScottHicks ScottHicks
9398,Zoolander,Zoolander ZoolanderCollection Comedy BenStiller BenStiller
10866,Joy Ride,Joy Ride JoyRideCollection Drama Thriller Mystery JohnDahl JohnDahl
34549,Max Keeble'S Big Move,Max Keeble'S Big Move  Comedy Family Fantasy Science Fiction TimHill TimHill
9778,Serendipity,Serendipity  Comedy Romance PeterChelsom PeterChelsom
58429,La Cienaga,La Cienaga  Comedy Drama LucreciaMartel LucreciaMartel
16121,The Big Red One,The Big Red One  Drama War SamuelFuller SamuelFuller
40220,The Boogey Man,The Boogey Man  Horror UlliLommel UlliLommel
166,The Party,The Party ThePartyCollection Comedy Romance Drama ClaudePinoteau ClaudePinoteau
1623,Brubaker,Brubaker  Drama Crime StuartRosenberg StuartRosenberg
13550,The Changeling,The Changeling  Thriller Horror PeterMedak PeterMedak
13612,Cheech & Chong'S Next Movie,Cheech & Chong'S Next Movie Cheech&ChongCollection Comedy Adventure Action TommyChong TommyChong
16769,Coal Miner'S Daughter,Coal Miner'S Daughter  Drama Music MichaelApted MichaelApted
27958,Cruising,Cruising  Drama Action Thriller Horror Mystery WilliamFriedkin WilliamFriedkin
31703,Death Ship,Death Ship  Adventure Thriller Horror Mystery AlvinRakoff AlvinRakoff
1716,The Last Metro,The Last Metro  Romance Drama War FrançoisTruffaut FrançoisTruffaut
20681,The Dogs Of War,The Dogs Of War  Adventure Action Thriller JohnIrvin JohnIrvin
3172,Bandits,Bandits  Comedy Romance Action Crime BarryLevinson BarryLevinson
17708,Corky Romano,Corky Romano  Comedy Action Crime RobPritts RobPritts
12780,Iron Monkey,Iron Monkey  Drama Action Crime  
570,Fat Girl,Fat Girl  Drama CatherineBreillat CatherineBreillat
1018,Mulholland Drive,Mulholland Drive  Drama Thriller Mystery DavidLynch DavidLynch
16767,Spriggan,Spriggan  Animation Action Science Fiction HirotsuguKawasaki HirotsuguKawasaki
11380,Bones,Bones  Action Thriller Horror ErnestR.Dickerson ErnestR.Dickerson
27396,Brannigan,Brannigan  Drama Action Crime Thriller Mystery DouglasHickox DouglasHickox
9585,Not Without My Daughter,Not Without My Daughter  Drama Thriller BrianGilbert BrianGilbert
768,From Hell,From Hell  Thriller Horror Mystery AlbertHughes AllenHughes AlbertHughes AllenHughes
2100,The Last Castle,The Last Castle  Drama Action Thriller RodLurie RodLurie
11091,Riding In Cars With Boys,Riding In Cars With Boys  Comedy Romance Drama PennyMarshall PennyMarshall
27092,Burnt Money,Burnt Money  Crime MarceloPiñeyro MarceloPiñeyro
11845,Intimacy,Intimacy  Romance Drama PatriceChéreau PatriceChéreau
9081,Waking Life,Waking Life  Animation Drama RichardLinklater RichardLinklater
167,K-Pax,K-Pax  Drama Science Fiction IainSoftley IainSoftley
9378,Thir13En Ghosts,Thir13En Ghosts  Thriller Horror SteveBeck SteveBeck
141,Donnie Darko,Donnie Darko DarkoCollection Fantasy Drama Mystery RichardKelly RichardKelly
11457,Life As A House,Life As A House  Drama IrwinWinkler IrwinWinkler
10778,The Man Who Wasn'T There,The Man Who Wasn'T There  Drama Crime JoelCoen JoelCoen
11456,Domestic Disturbance,Domestic Disturbance  Crime Thriller Mystery HaroldBecker HaroldBecker
585,"Monsters, Inc.","Monsters, Inc. Monsters,Inc.Collection Animation Comedy Family PeteDocter PeteDocter"
23949,Tape,Tape  Drama RichardLinklater RichardLinklater
9889,Shallow Hal,Shallow Hal  Comedy Romance PeterFarrelly BobbyFarrelly PeterFarrelly BobbyFarrelly
32014,Timerider: The Adventure Of Lyle Swann,Timerider: The Adventure Of Lyle Swann  Action Science Fiction Western WilliamDear WilliamDear
13408,The Wash,The Wash  Comedy Action  
671,Harry Potter And The Philosopher'S Stone,Harry Potter And The Philosopher'S Stone HarryPotterCollection Family Adventure Fantasy ChrisColumbus ChrisColumbus
17731,The Fluffer,The Fluffer  Comedy Drama RichardGlatzer WashWestmoreland RichardGlatzer WashWestmoreland
20794,Novocaine,Novocaine  Comedy Crime Thriller DavidAtkins DavidAtkins
11469,Black Knight,Black Knight  Comedy Adventure Fantasy GilJunger GilJunger
14369,Out Cold,Out Cold  Comedy BrendanMalloy EmmettMalloy BrendanMalloy EmmettMalloy
1535,Spy Game,Spy Game  Action Crime Thriller TonyScott TonyScott
1433,The Devil'S Backbone,The Devil'S Backbone  Fantasy Drama Thriller Horror Science Fiction  
1999,In The Bedroom,In The Bedroom  Drama Thriller ToddField ToddField
12472,The Incredible Shrinking Woman,The Incredible Shrinking Woman  Comedy Family Science Fiction JoelSchumacher JoelSchumacher
11834,Jabberwocky,Jabberwocky  Comedy Fantasy TerryGilliam TerryGilliam
16441,The Beastmaster,The Beastmaster BeastmasterCollection Fantasy Action DonCoscarelli DonCoscarelli
11422,Midway,Midway  Drama Action History War JackSmight JackSmight
31037,Macarthur,Macarthur  Drama History JosephSargent JosephSargent
10656,Subway,Subway  Action Thriller LucBesson LucBesson
14584,The Cheap Detective,The Cheap Detective  Comedy Crime Thriller Mystery RobertMoore RobertMoore
72277,The Last Wave,The Last Wave  Drama Thriller Mystery PeterWeir PeterWeir
5781,That Obscure Object Of Desire,That Obscure Object Of Desire  Comedy Romance Drama LuisBuñuel LuisBuñuel
23805,The Toy,The Toy  Comedy Family RichardDonner RichardDonner
39867,Don'T Go In The House,Don'T Go In The House  Horror JosephEllison JosephEllison
11033,Dressed To Kill,Dressed To Kill  Thriller Horror Mystery BrianDePalma BrianDePalma
37835,The Exterminator,The Exterminator TheExterminatorCollection Drama Action Crime Thriller JamesGlickenhaus JamesGlickenhaus
8738,The Final Countdown,The Final Countdown  Action Science Fiction DonTaylor DonTaylor
3604,Flash Gordon,Flash Gordon  Science Fiction MikeHodges MikeHodges
26398,At The Earth'S Core,At The Earth'S Core CapronaCollection Adventure Fantasy Science Fiction KevinConnor KevinConnor
42218,Empire Of The Ants,Empire Of The Ants  Horror Science Fiction BertI.Gordon BertI.Gordon
42566,An Eye For An Eye,An Eye For An Eye  Adventure Action Crime SteveCarver SteveCarver
15983,Invasion U.S.A.,Invasion U.S.A.  Action Thriller JosephZito JosephZito
14854,Lone Wolf Mcquade,Lone Wolf Mcquade  Romance Drama Action Crime Thriller Western SteveCarver SteveCarver
10847,Lord Of The Flies,Lord Of The Flies  Adventure Drama Thriller HarryHook HarryHook
33525,Morons From Outer Space,Morons From Outer Space  Comedy Science Fiction MikeHodges MikeHodges
27591,The People That Time Forgot,The People That Time Forgot CapronaCollection Adventure Fantasy Science Fiction KevinConnor KevinConnor
31945,The Sicilian,The Sicilian  Drama MichaelCimino MichaelCimino
42160,The Stunt Man,The Stunt Man  Comedy Drama Action Thriller RichardRush RichardRush
10650,Sudden Impact,Sudden Impact DirtyHarryCollection Action Crime Thriller ClintEastwood ClintEastwood
8007,Behind Enemy Lines,Behind Enemy Lines BehindEnemyLinesCollection Drama Action Thriller War JohnMoore JohnMoore
19076,The Affair Of The Necklace,The Affair Of The Necklace  Drama History CharlesShyer CharlesShyer
13503,Texas Rangers,Texas Rangers  Action Western SteveMiner SteveMiner
